"";"email";"id";"idLegislatura";"nome";"siglaPartido";"siglaUf";"uri";"uriPartido";"urlFoto"
"288";"dep.lafayettedeandrada@camara.leg.br";"98057";"56";"LAFAYETTE DE ANDRADA";"REPUBLICANOS";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/98057";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/98057.jpg"
"289";"dep.lauriete@camara.leg.br";"160534";"56";"LAURIETE";"PL";"ES";"https://dadosabertos.camara.leg.br/api/v2/deputados/160534";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/160534.jpg"
"290";"dep.leandre@camara.leg.br";"178832";"56";"LEANDRE";"PV";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178832";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"https://www.camara.leg.br/internet/deputado/bandep/178832.jpg"
"291";"dep.ledasadala@camara.leg.br";"204375";"56";"LEDA SADALA";"AVANTE";"AP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204375";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"https://www.camara.leg.br/internet/deputado/bandep/204375.jpg"
"292";"dep.leomoraes@camara.leg.br";"204359";"56";"LÉO MORAES";"PODE";"RO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"https://www.camara.leg.br/internet/deputado/bandep/204359.jpg"
"293";"dep.leomotta@camara.leg.br";"204547";"56";"LÉO MOTTA";"PSL";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204547";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204547.jpg"
"294";"dep.leonardomonteiro@camara.leg.br";"74156";"56";"LEONARDO MONTEIRO";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74156";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74156.jpg"
"295";"dep.leonidascristino@camara.leg.br";"74299";"56";"LEÔNIDAS CRISTINO";"PDT";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/74299";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/74299.jpg"
"296";"dep.leurlomantojunior@camara.leg.br";"92102";"56";"LEUR LOMANTO JÚNIOR";"DEM";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/92102";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/92102.jpg"
"297";"dep.lidicedamata@camara.leg.br";"139285";"56";"LÍDICE DA MATA";"PSB";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/139285";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/139285.jpg"
"298";"dep.lincolnportela@camara.leg.br";"74585";"56";"LINCOLN PORTELA";"PL";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/74585.jpg"
"299";"dep.lizianebayer@camara.leg.br";"204405";"56";"LIZIANE BAYER";"PSB";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204405";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204405.jpg"
"300";"dep.loestertrutis@camara.leg.br";"204382";"56";"LOESTER TRUTIS";"PSL";"MS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204382.jpg"
"301";"dep.lourivalgomes@camara.leg.br";"196358";"56";"LOURIVAL GOMES";"PSL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/196358";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/196358.jpg"
"302";"dep.lucasgonzalez@camara.leg.br";"204523";"56";"LUCAS GONZALEZ";"NOVO";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/204523";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"https://www.camara.leg.br/internet/deputado/bandep/204523.jpg"
"303";"dep.lucasredecker@camara.leg.br";"204404";"56";"LUCAS REDECKER";"PSDB";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204404";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/204404.jpg"
"304";"dep.lucasvergilio@camara.leg.br";"178879";"56";"LUCAS VERGILIO";"SOLIDARIEDADE";"GO";"https://dadosabertos.camara.leg.br/api/v2/deputados/178879";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"https://www.camara.leg.br/internet/deputado/bandep/178879.jpg"
"305";"dep.lucianobivar@camara.leg.br";"74478";"56";"LUCIANO BIVAR";"PSL";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/74478.jpg"
"306";"dep.lucianoducci@camara.leg.br";"178931";"56";"LUCIANO DUCCI";"PSB";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178931";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/178931.jpg"
"307";"dep.luciomosquini@camara.leg.br";"178954";"56";"LUCIO MOSQUINI";"MDB";"RO";"https://dadosabertos.camara.leg.br/api/v2/deputados/178954";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/178954.jpg"
"308";"dep.luismiranda@camara.leg.br";"204381";"56";"LUIS MIRANDA";"DEM";"DF";"https://dadosabertos.camara.leg.br/api/v2/deputados/204381";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/204381.jpg"
"309";"dep.luistibe@camara.leg.br";"160510";"56";"LUIS TIBÉ";"AVANTE";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/160510";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"https://www.camara.leg.br/internet/deputado/bandep/160510.jpg"
"310";"dep.luisacanziani@camara.leg.br";"204410";"56";"LUISA CANZIANI";"PTB";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/204410.jpg"
"311";"dep.luizantoniocorrea@camara.leg.br";"204448";"56";"LUIZ ANTÔNIO CORRÊA";"PL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204448";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204448.jpg"
"312";"dep.luizcarlos@camara.leg.br";"160645";"56";"LUIZ CARLOS";"PSDB";"AP";"https://dadosabertos.camara.leg.br/api/v2/deputados/160645";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/160645.jpg"
"313";"dep.luizcarlosmotta@camara.leg.br";"204485";"56";"LUIZ CARLOS MOTTA";"PL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204485";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204485.jpg"
"314";"dep.luizflaviogomes@camara.leg.br";"204543";"56";"LUIZ FLÁVIO GOMES";"PSB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204543";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204543.jpg"
"315";"dep.luizlaurofilho@camara.leg.br";"178982";"56";"LUIZ LAURO FILHO";"PSDB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178982";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178982.jpg"
"316";"dep.luizlima@camara.leg.br";"204455";"56";"LUIZ LIMA";"PSL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204455";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204455.jpg"
"317";"dep.luiznishimori@camara.leg.br";"162332";"56";"LUIZ NISHIMORI";"PL";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/162332.jpg"
"318";"dep.luizphilippedeorleansebraganca@camara.leg.br";"204526";"56";"LUIZ PHILIPPE DE ORLEANS E BRAGANÇA";"PSL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204526";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204526.jpg"
"319";"dep.luizaerundina@camara.leg.br";"74784";"56";"LUIZA ERUNDINA";"PSOL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/74784";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"https://www.camara.leg.br/internet/deputado/bandep/74784.jpg"
"320";"dep.luizaogoulart@camara.leg.br";"204418";"56";"LUIZÃO GOULART";"REPUBLICANOS";"PR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204418";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204418.jpg"
"321";"dep.luiziannelins@camara.leg.br";"178866";"56";"LUIZIANNE LINS";"PT";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/178866";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/178866.jpg"
"322";"dep.magdamofatto@camara.leg.br";"166402";"56";"MAGDA MOFATTO";"PL";"GO";"https://dadosabertos.camara.leg.br/api/v2/deputados/166402";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/166402.jpg"
"323";"dep.majorfabiana@camara.leg.br";"204458";"56";"MAJOR FABIANA";"PSL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204458";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204458.jpg"
"324";"dep.manuelmarcos@camara.leg.br";"204469";"56";"MANUEL MARCOS";"REPUBLICANOS";"AC";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204469.jpg"
"325";"dep.mararocha@camara.leg.br";"204471";"56";"MARA ROCHA";"PSDB";"AC";"https://dadosabertos.camara.leg.br/api/v2/deputados/204471";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/204471.jpg"
"326";"dep.marcaogomes@camara.leg.br";"212749";"56";"MARCÃO GOMES";"PL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/212749";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/212749.jpg"
"327";"dep.marcelvanhattem@camara.leg.br";"156190";"56";"MARCEL VAN HATTEM";"NOVO";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"https://www.camara.leg.br/internet/deputado/bandep/156190.jpg"
"328";"dep.marceloaro@camara.leg.br";"146788";"56";"MARCELO ARO";"PP";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/146788";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/146788.jpg"
"329";"dep.marcelobrum@camara.leg.br";"205863";"56";"MARCELO BRUM";"PSL";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/205863";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/205863.jpg"
"330";"dep.marcelocalero@camara.leg.br";"204433";"56";"MARCELO CALERO";"CIDADANIA";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204433";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"https://www.camara.leg.br/internet/deputado/bandep/204433.jpg"
"331";"dep.marcelofreixo@camara.leg.br";"76874";"56";"MARCELO FREIXO";"PSOL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/76874";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"https://www.camara.leg.br/internet/deputado/bandep/76874.jpg"
"332";"dep.marcelomoraes@camara.leg.br";"133810";"56";"MARCELO MORAES";"PTB";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/133810";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/133810.jpg"
"333";"dep.marcelonilo@camara.leg.br";"204558";"56";"MARCELO NILO";"PSB";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204558";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/204558.jpg"
"334";"dep.marceloramos@camara.leg.br";"204556";"56";"MARCELO RAMOS";"PL";"AM";"https://dadosabertos.camara.leg.br/api/v2/deputados/204556";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/204556.jpg"
"335";"dep.marcioalvino@camara.leg.br";"178983";"56";"MARCIO ALVINO";"PL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178983";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/178983.jpg"
"336";"dep.marciobiolchi@camara.leg.br";"179001";"56";"MÁRCIO BIOLCHI";"MDB";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/179001";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/179001.jpg"
"337";"dep.marciojerry@camara.leg.br";"81055";"56";"MÁRCIO JERRY";"PCdoB";"MA";"https://dadosabertos.camara.leg.br/api/v2/deputados/81055";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"https://www.camara.leg.br/internet/deputado/bandep/81055.jpg"
"338";"dep.marciolabre@camara.leg.br";"204452";"56";"MÁRCIO LABRE";"PSL";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204452";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204452.jpg"
"339";"dep.marciomarinho@camara.leg.br";"150418";"56";"MÁRCIO MARINHO";"REPUBLICANOS";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/150418.jpg"
"340";"dep.marcobertaiolli@camara.leg.br";"204522";"56";"MARCO BERTAIOLLI";"PSD";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204522";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204522.jpg"
"341";"dep.marcon@camara.leg.br";"160535";"56";"MARCON";"PT";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/160535";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/160535.jpg"
"342";"dep.marcosaureliosampaio@camara.leg.br";"204431";"56";"MARCOS AURÉLIO SAMPAIO";"MDB";"PI";"https://dadosabertos.camara.leg.br/api/v2/deputados/204431";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/204431.jpg"
"343";"dep.marcospereira@camara.leg.br";"204506";"56";"MARCOS PEREIRA";"REPUBLICANOS";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204506.jpg"
"344";"dep.margaretecoelho@camara.leg.br";"204430";"56";"MARGARETE COELHO";"PP";"PI";"https://dadosabertos.camara.leg.br/api/v2/deputados/204430";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/204430.jpg"
"345";"dep.margaridasalomao@camara.leg.br";"171619";"56";"MARGARIDA SALOMÃO";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/171619";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/171619.jpg"
"346";"dep.mariadorosario@camara.leg.br";"74398";"56";"MARIA DO ROSÁRIO";"PT";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74398.jpg"
"347";"dep.mariarosas@camara.leg.br";"204540";"56";"MARIA ROSAS";"REPUBLICANOS";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204540.jpg"
"348";"dep.marianacarvalho@camara.leg.br";"178956";"56";"MARIANA CARVALHO";"PSDB";"RO";"https://dadosabertos.camara.leg.br/api/v2/deputados/178956";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178956.jpg"
"349";"dep.mariliaarraes@camara.leg.br";"204428";"56";"MARÍLIA ARRAES";"PT";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204428";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/204428.jpg"
"350";"dep.marinasantos@camara.leg.br";"204432";"56";"MARINA SANTOS";"SOLIDARIEDADE";"PI";"https://dadosabertos.camara.leg.br/api/v2/deputados/204432";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"https://www.camara.leg.br/internet/deputado/bandep/204432.jpg"
"351";"dep.marioheringer@camara.leg.br";"74158";"56";"MÁRIO HERINGER";"PDT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/74158.jpg"
"352";"dep.marionegromontejr@camara.leg.br";"178858";"56";"MÁRIO NEGROMONTE JR.";"PP";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/178858";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/178858.jpg"
"353";"dep.marlonsantos@camara.leg.br";"204403";"56";"MARLON SANTOS";"PDT";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204403";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/204403.jpg"
"354";"dep.marrecafilho@camara.leg.br";"204566";"56";"MARRECA FILHO";"PATRIOTA";"MA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204566";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"https://www.camara.leg.br/internet/deputado/bandep/204566.jpg"
"355";"dep.marxbeltrao@camara.leg.br";"178843";"56";"MARX BELTRÃO";"PSD";"AL";"https://dadosabertos.camara.leg.br/api/v2/deputados/178843";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/178843.jpg"
"356";"dep.mauriciodziedricki@camara.leg.br";"75431";"56";"MAURÍCIO DZIEDRICKI";"PTB";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/75431";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/75431.jpg"
"357";"dep.maurobenevidesfilho@camara.leg.br";"204486";"56";"MAURO BENEVIDES FILHO";"PDT";"CE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204486";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"https://www.camara.leg.br/internet/deputado/bandep/204486.jpg"
"358";"dep.maurolopes@camara.leg.br";"74749";"56";"MAURO LOPES";"MDB";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74749";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/74749.jpg"
"359";"dep.mauronazif@camara.leg.br";"141508";"56";"MAURO NAZIF";"PSB";"RO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141508";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"https://www.camara.leg.br/internet/deputado/bandep/141508.jpg"
"360";"dep.miguelhaddad@camara.leg.br";"178984";"56";"MIGUEL HADDAD";"PSDB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178984";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/178984.jpg"
"361";"dep.miguellombardi@camara.leg.br";"178985";"56";"MIGUEL LOMBARDI";"PL";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178985";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"https://www.camara.leg.br/internet/deputado/bandep/178985.jpg"
"362";"dep.miltonvieira@camara.leg.br";"154178";"56";"MILTON VIEIRA";"REPUBLICANOS";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/154178";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/154178.jpg"
"363";"dep.misaelvarella@camara.leg.br";"178895";"56";"MISAEL VARELLA";"PSD";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/178895";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/178895.jpg"
"364";"dep.nataliabonavides@camara.leg.br";"204453";"56";"NATÁLIA BONAVIDES";"PT";"RN";"https://dadosabertos.camara.leg.br/api/v2/deputados/204453";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/204453.jpg"
"365";"dep.nelsonbarbudo@camara.leg.br";"204449";"56";"NELSON BARBUDO";"PSL";"MT";"https://dadosabertos.camara.leg.br/api/v2/deputados/204449";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204449.jpg"
"366";"dep.nereucrispim@camara.leg.br";"204415";"56";"NEREU CRISPIM";"PSL";"RS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204415";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204415.jpg"
"367";"dep.nerigeller@camara.leg.br";"146307";"56";"NERI GELLER";"PP";"MT";"https://dadosabertos.camara.leg.br/api/v2/deputados/146307";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"https://www.camara.leg.br/internet/deputado/bandep/146307.jpg"
"368";"dep.newtoncardosojr@camara.leg.br";"178896";"56";"NEWTON CARDOSO JR";"MDB";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/178896";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"https://www.camara.leg.br/internet/deputado/bandep/178896.jpg"
"369";"dep.nicoletti@camara.leg.br";"204479";"56";"NICOLETTI";"PSL";"RR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204479";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"https://www.camara.leg.br/internet/deputado/bandep/204479.jpg"
"370";"dep.nilsonpinto@camara.leg.br";"74352";"56";"NILSON PINTO";"PSDB";"PA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74352";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"https://www.camara.leg.br/internet/deputado/bandep/74352.jpg"
"371";"dep.niltotatto@camara.leg.br";"178986";"56";"NILTO TATTO";"PT";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/178986.jpg"
"372";"dep.nivaldoalbuquerque@camara.leg.br";"194260";"56";"NIVALDO ALBUQUERQUE";"PTB";"AL";"https://dadosabertos.camara.leg.br/api/v2/deputados/194260";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/194260.jpg"
"373";"dep.normaayub@camara.leg.br";"66179";"56";"NORMA AYUB";"DEM";"ES";"https://dadosabertos.camara.leg.br/api/v2/deputados/66179";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/66179.jpg"
"374";"dep.odaircunha@camara.leg.br";"74159";"56";"ODAIR CUNHA";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/74159.jpg"
"375";"dep.olivalmarques@camara.leg.br";"204498";"56";"OLIVAL MARQUES";"DEM";"PA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204498";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"https://www.camara.leg.br/internet/deputado/bandep/204498.jpg"
"376";"dep.orlandosilva@camara.leg.br";"178987";"56";"ORLANDO SILVA";"PCdoB";"SP";"https://dadosabertos.camara.leg.br/api/v2/deputados/178987";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"https://www.camara.leg.br/internet/deputado/bandep/178987.jpg"
"377";"dep.osiresdamaso@camara.leg.br";"204363";"56";"OSIRES DAMASO";"PSC";"TO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204363";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"https://www.camara.leg.br/internet/deputado/bandep/204363.jpg"
"378";"dep.ossesiosilva@camara.leg.br";"204422";"56";"OSSESIO SILVA";"REPUBLICANOS";"PE";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"https://www.camara.leg.br/internet/deputado/bandep/204422.jpg"
"379";"dep.otacinascimento@camara.leg.br";"204475";"56";"OTACI NASCIMENTO";"SOLIDARIEDADE";"RR";"https://dadosabertos.camara.leg.br/api/v2/deputados/204475";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"https://www.camara.leg.br/internet/deputado/bandep/204475.jpg"
"380";"dep.otonidepaula@camara.leg.br";"204441";"56";"OTONI DE PAULA";"PSC";"RJ";"https://dadosabertos.camara.leg.br/api/v2/deputados/204441";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"https://www.camara.leg.br/internet/deputado/bandep/204441.jpg"
"381";"dep.ottoalencarfilho@camara.leg.br";"204573";"56";"OTTO ALENCAR FILHO";"PSD";"BA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204573";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"https://www.camara.leg.br/internet/deputado/bandep/204573.jpg"
"382";"dep.padrejoao@camara.leg.br";"160556";"56";"PADRE JOÃO";"PT";"MG";"https://dadosabertos.camara.leg.br/api/v2/deputados/160556";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"https://www.camara.leg.br/internet/deputado/bandep/160556.jpg"
"383";"dep.paeslandim@camara.leg.br";"74319";"56";"PAES LANDIM";"PTB";"PI";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"https://www.camara.leg.br/internet/deputado/bandep/74319.jpg"
